sender,recipient,txid,blockHeight,request_time,2nd_request_time,TXmig1_time,TXmig2_Time,commit-request,lock,unlock,lock2,unlock2,isSuccess,SenLock,RecLock,HalfLock,SenSupposeHeight,RecSupposeHeight,RelayLock
c213c48d4d531c2c3e925d3b48b846155e0102fd,91337a300e0361bddb2e377dd4e88ccb7796663d,80081,1,4001,-1780066202001,-1780066202001,-1780066202001,150,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
a5b27ed5b0626d28c39664e4039d15ef61baecb1,91337a300e0361bddb2e377dd4e88ccb7796663d,80083,1,4001,-1780066202001,-1780066202001,-1780066202001,150,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
557303f846e04f589e2a158cbf3f550c021a84a5,91337a300e0361bddb2e377dd4e88ccb7796663d,80084,1,4001,-1780066202001,-1780066202001,-1780066202001,150,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
1ae9aaeb7d0bd6d417654a50f52022532ea8cadb,91337a300e0361bddb2e377dd4e88ccb7796663d,80086,1,4001,-1780066202001,-1780066202001,-1780066202001,150,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
40ce7569d555dbf939e58867be78fd76142df821,8fffd6f67fa2256b5f4a36ea2bb2d765b8a70147,80091,1,4001,-1780066202001,-1780066202001,-1780066202001,150,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
4bb96091ee9d802ed039c4d1a5f6216f90f81b01,2f5e7edc8cbcf60ef51c5159fb0f1d6a13509823,80092,1,4001,-1780066202001,-1780066202001,-1780066202001,150,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,923e02d5e81163d9fe31a2378b9f401dda107f0d,80109,1,4002,-1780066202001,-1780066202001,-1780066202001,149,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,5b0f6f8aa0e934a12f164dc87ef8fcaf5aa6e32d,80116,1,4002,-1780066202001,-1780066202001,-1780066202001,149,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,9e789fcd3ce07bb7d214d1fbe7d7a6dc5a69a395,80118,1,4002,-1780066202001,-1780066202001,-1780066202001,149,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,b3df45be9124819a6483cec14130a1f42dcafe79,80122,1,4002,-1780066202001,-1780066202001,-1780066202001,149,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
a8f769b88d6d74fb2bd3912f6793f75625228baf,42f05e19ab8e71d41370cd76e1ae4accc3200f23,80123,1,4002,-1780066202001,-1780066202001,-1780066202001,149,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,04ff4e8126a92a2ab84a46330b83b681a692b1bf,80126,1,4002,-1780066202001,-1780066202001,-1780066202001,149,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,1bffb4388e920c01a7a68ebcf457b9a271c86eaf,80127,1,4002,-1780066202001,-1780066202001,-1780066202001,149,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,187775c0675402d843a8a74de47eaf3170720cf5,80129,1,4002,-1780066202001,-1780066202001,-1780066202001,149,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,fec3a4aae135b60c4a1896fe00b77f5b9afc64d1,80131,1,4002,-1780066202001,-1780066202001,-1780066202001,149,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,1eaa16cb651fd1b16ac3966013c8bd0dc8289f61,80132,1,4002,-1780066202001,-1780066202001,-1780066202001,149,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,decad1bd9003b6c2ca71414e435010abdb12040b,80133,1,4002,-1780066202001,-1780066202001,-1780066202001,149,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,8225c011519d55fbd5de28af7514a02ffe2b7abd,80136,1,4002,-1780066202001,-1780066202001,-1780066202001,149,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,517e8530c1ec1e185e95067ed29194c33fda0b51,80140,1,4002,-1780066202001,-1780066202001,-1780066202001,149,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,3ddf363c34910845aca4a6ad61d4f54051326fe9,80142,1,4002,-1780066202001,-1780066202001,-1780066202001,149,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,7898bbd9ab280629af74318490117fcf2eef1549,80143,1,4002,-1780066202001,-1780066202001,-1780066202001,149,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,3912f4ce4e65da798e25de7d03d5c906961cdffd,80144,1,4002,-1780066202001,-1780066202001,-1780066202001,149,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,c96397b93356917cd0577e94d0e53c7e7bf9e843,80145,1,4002,-1780066202001,-1780066202001,-1780066202001,149,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,a9f732c28b3077a38309230f55c73cf002f9e351,80147,1,4002,-1780066202001,-1780066202001,-1780066202001,149,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,39475ec0cfb951bc358f28e998a716fd02c2f311,80151,1,4002,-1780066202001,-1780066202001,-1780066202001,149,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,3748de8d1410225ae41866c549e2e3e4e9a0ed01,80152,1,4002,-1780066202001,-1780066202001,-1780066202001,149,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,455c4d1fe71146d6ea3d2800ede40d143db50fc1,80153,1,4002,-1780066202001,-1780066202001,-1780066202001,149,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,26201b8c28442fa683304d1a47cb234b26013df3,80155,1,4002,-1780066202001,-1780066202001,-1780066202001,149,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,67e0d84ebfc5a7f33daf3fa3cfd8067f3bc19835,80159,1,4002,-1780066202001,-1780066202001,-1780066202001,149,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,cb4702f7210c1a4c23b3bc27ac7991fd8ce94bef,80167,1,4003,-1780066202001,-1780066202001,-1780066202001,148,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,4c8e76b7792a90b0783898fffe21c6bfa90be4ab,80169,1,4003,-1780066202001,-1780066202001,-1780066202001,148,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,6599c9c86f1635faaefe7a5540914811dad8d167,80171,1,4003,-1780066202001,-1780066202001,-1780066202001,148,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,57ab9dc27b121800c624e69ccf47d6b2577a1c37,80172,1,4003,-1780066202001,-1780066202001,-1780066202001,148,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,a694124f81fbec18f4cd231c6b71600859781ad1,80174,1,4003,-1780066202001,-1780066202001,-1780066202001,148,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,6864221e8018faf1ff3ecf1753f6dc7792b69a27,80176,1,4003,-1780066202001,-1780066202001,-1780066202001,148,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,ab002546061bb099f00334d52503c2e7a1fb823f,80177,1,4003,-1780066202001,-1780066202001,-1780066202001,148,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,cd467c9c9099e5f88e8cd1dff2b69f69c2d1a0f7,80180,1,4003,-1780066202001,-1780066202001,-1780066202001,148,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,1ccc0dc1cd0624a013b973244dcb76e23e05a989,80181,1,4003,-1780066202001,-1780066202001,-1780066202001,148,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,de088812a9c5005b0dc8447b37193c9e8b67a1ff,80183,1,4003,-1780066202001,-1780066202001,-1780066202001,148,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,c6a38883564388a44b73004405d489f457d29d2f,80184,1,4003,-1780066202001,-1780066202001,-1780066202001,148,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,80062f4f46ec7bbedf6266ade5fb6c8368c69e07,80185,1,4003,-1780066202001,-1780066202001,-1780066202001,148,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,27c6bcc980356e62cedc0f250e4fcccf5f0ddba5,80187,1,4003,-1780066202001,-1780066202001,-1780066202001,148,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,b26d5e7101f2b976fd80fa3167a4040fedbc475d,80188,1,4003,-1780066202001,-1780066202001,-1780066202001,148,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,5cddd3e29ada8d0993c09b124ef72106b6fe99ad,80190,1,4003,-1780066202001,-1780066202001,-1780066202001,148,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,d4ef2579239c97145b5a787c8382ebf4eaf9e6b3,80192,1,4003,-1780066202001,-1780066202001,-1780066202001,148,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,f6cdd6963351ceb418d78ef175cb8f1a979f001f,80195,1,4003,-1780066202001,-1780066202001,-1780066202001,148,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,fdaa590bd995c82a5b728de8f0190f6d5df7d267,80197,1,4003,-1780066202001,-1780066202001,-1780066202001,148,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,3d490cf9e129174ccedc498731eb51cf90401c7d,80201,1,4003,-1780066202001,-1780066202001,-1780066202001,148,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,c7d286428270f8830c6ef0feee8f4cbee1ae0aa9,80204,1,4003,-1780066202001,-1780066202001,-1780066202001,148,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,ff3187fcf1c042a82c8da136fda99ac250b47535,80205,1,4003,-1780066202001,-1780066202001,-1780066202001,148,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,4fc0aed160a05e5c6b0a8597c45f30d143cb2ffb,80209,1,4003,-1780066202001,-1780066202001,-1780066202001,148,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,faf8e8a6d6ac95d89d4cf03def2f89fc56099a91,80211,1,4003,-1780066202001,-1780066202001,-1780066202001,148,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,f39329783096f134f18a507e19186f495002bdb3,80213,1,4003,-1780066202001,-1780066202001,-1780066202001,148,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,821867c956e9d39e1a2915ebe1ba2429161e7a85,80215,1,4003,-1780066202001,-1780066202001,-1780066202001,148,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,9b6579e9e81dfc22b99496c27d2c4759e0b1b7d7,80216,1,4003,-1780066202001,-1780066202001,-1780066202001,148,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,eae936e6c9ce7f43982614fe338498d46ce7f169,80218,1,4003,-1780066202001,-1780066202001,-1780066202001,148,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,23d14f8ab1443838d3847852f252fb3ab977921f,80221,1,4003,-1780066202001,-1780066202001,-1780066202001,148,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,2f828e6e64a3766698d4236bc3eb55ec640e0f15,80223,1,4003,-1780066202001,-1780066202001,-1780066202001,148,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,8fb2fd6a6ae7c753434bbd5c9485d240778a028d,80224,1,4003,-1780066202001,-1780066202001,-1780066202001,148,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,ff5c59f0d02627c57ca5604fcfa76fe9ac3ed80d,80227,1,4003,-1780066202001,-1780066202001,-1780066202001,148,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,295f9625e137caf3a9b105eeb341a21f4f754a1b,80230,1,4003,-1780066202001,-1780066202001,-1780066202001,148,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,447ee0ba5b7c883ac053fe2f577ff4073a5fe2db,80233,1,4003,-1780066202001,-1780066202001,-1780066202001,148,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,63cd70bae7cbcfb0be8b574031c371871f6ab0d1,80234,1,4003,-1780066202001,-1780066202001,-1780066202001,148,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,8d489dd688dc5967da8552c337caf78275f0c021,80236,1,4004,-1780066202001,-1780066202001,-1780066202001,147,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,99868e27d57250b86029dc11accae9f35eb638e7,80238,1,4004,-1780066202001,-1780066202001,-1780066202001,147,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,3d2586b7f0037e8fe0b4c753c6a5275322a4541f,80240,1,4004,-1780066202001,-1780066202001,-1780066202001,147,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,f1fc5ceced4b99e05dd66988892a6d7a2f9e4899,80242,1,4004,-1780066202001,-1780066202001,-1780066202001,147,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,34f759ffe009441c6c8324ba944348355999a3a5,80243,1,4004,-1780066202001,-1780066202001,-1780066202001,147,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,e749731d901c5a6d1f12e7d2a24d056ac396045f,80247,1,4004,-1780066202001,-1780066202001,-1780066202001,147,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,8c2177fef44b50919643b0613b86129934f9acd3,80250,1,4004,-1780066202001,-1780066202001,-1780066202001,147,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,a1513c99ac39f60986528630d811a1910d4a6cc3,80255,1,4004,-1780066202001,-1780066202001,-1780066202001,147,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,a9e5df7bd280ff33a06f6379d95b49d4d1599735,80256,1,4004,-1780066202001,-1780066202001,-1780066202001,147,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,ec31072fa820399675ff7bf8417b2fd8712592af,80257,1,4004,-1780066202001,-1780066202001,-1780066202001,147,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,c007ec4be9f81da0a4af84e0ba11be4f51a6fad7,80258,1,4004,-1780066202001,-1780066202001,-1780066202001,147,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,a4e02966e489fd044bcaaacb02d7d23eee64ce61,80263,1,4004,-1780066202001,-1780066202001,-1780066202001,147,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,7a6d3e49cec97b9d9d380f28212ec465cf6001b1,80264,1,4004,-1780066202001,-1780066202001,-1780066202001,147,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,15e7a125db8aa0d00dd924f36ae9cd92df3684b5,80266,1,4004,-1780066202001,-1780066202001,-1780066202001,147,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,7cbca49de307c15a6a3e1405ed718da001db2d67,80268,1,4004,-1780066202001,-1780066202001,-1780066202001,147,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,a9c6cde4dcd8d73cecdb58014bd83b639983f12b,80270,1,4004,-1780066202001,-1780066202001,-1780066202001,147,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,a5870395024c26aa93e5437f05b1edd94641f323,80271,1,4004,-1780066202001,-1780066202001,-1780066202001,147,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,98872d3b358f0ece27fa54b6fff22bbbfdc773a3,80273,1,4004,-1780066202001,-1780066202001,-1780066202001,147,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,f99e2a0ba37d08415ae19b79317f026e58db942b,80274,1,4004,-1780066202001,-1780066202001,-1780066202001,147,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,771b12bc207a1c4823e77075b17f8d329acd77a3,80275,1,4004,-1780066202001,-1780066202001,-1780066202001,147,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0b38f68fb429bc950ae62c8b440bae42d891b40f,80276,1,4004,-1780066202001,-1780066202001,-1780066202001,147,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,e05188231fe76ae363b5fc98771d9229504b47b9,80280,1,4004,-1780066202001,-1780066202001,-1780066202001,147,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,a229cfdbb9fff03634209c7e63bbb0658d055f63,80282,1,4004,-1780066202001,-1780066202001,-1780066202001,147,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,8672576bdf424429c80190f2d7a52628653b2d57,80284,1,4004,-1780066202001,-1780066202001,-1780066202001,147,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,6ecaab0883e8fed21f53133d1cdba0b2504b796b,80285,1,4004,-1780066202001,-1780066202001,-1780066202001,147,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,c0b4189e4707da39e5e3ee2f388528623522e36f,80286,1,4004,-1780066202001,-1780066202001,-1780066202001,147,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,469e550d1db462f4a8eb4f3e71511535bae8d421,80290,1,4004,-1780066202001,-1780066202001,-1780066202001,147,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,b5fecda98c5a16de6e7c80080a8809f6d18bd593,80291,1,4004,-1780066202001,-1780066202001,-1780066202001,147,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,d7360aeb46de233bb8fc2f1c103514ca22db50b7,80292,1,4004,-1780066202001,-1780066202001,-1780066202001,147,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,2279a579911dfd4c3b547312013d991b3fc4e27d,80293,1,4004,-1780066202001,-1780066202001,-1780066202001,147,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,7b60f3f033e6d7808428c9f2dbc81682ff24984f,80295,1,4004,-1780066202001,-1780066202001,-1780066202001,147,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,f0899fd95e4ec9cdf5899c87169bed7251aadf41,80298,1,4004,-1780066202001,-1780066202001,-1780066202001,147,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
52bc44d5378309ee2abf1539bf71de1b7d7be3b5,55ba9fa4c3d86ffee5c051e16ccd57682a6c5a25,80299,1,4004,-1780066202001,-1780066202001,-1780066202001,147,-1780066202001,-1780066202001,-1780066202000,-1780066202000,false,false,false,false,0,0,false
